1,2,3,4
0.9567708373069763,0.39581793546676636,0.9136000275611877,0.3987685441970825
0.9535732865333557,0.45822837948799133,0.9211999773979187,0.4288015067577362
0.9515625238418579,0.49258357286453247,0.9179999828338623,0.3732912242412567
0.9546166062355042,0.4106646478176117,0.9079999923706055,0.458781361579895
0.9505208134651184,0.48964834213256836,0.9207171201705933,0.39194604754447937
0.9546166062355042,0.4412257969379425,0.9223107695579529,0.4050416648387909
0.956181526184082,0.4044005870819092,0.9139999747276306,0.4372499883174896
0.9515625238418579,0.46514812111854553,0.9200000166893005,0.38509660959243774
0.9457485675811768,0.44240549206733704,0.9223999977111816,0.41334399580955505
0.9552083611488342,0.46439945697784424,0.921999990940094,0.3979572653770447
0.9619196653366089,0.40674933791160583,0.9251999855041504,0.37382471561431885
0.949921727180481,0.4556937515735626,0.9215999841690063,0.41134658455848694
0.9557291865348816,0.37130168080329895,0.925896406173706,0.36781078577041626
0.9535732865333557,0.504418671131134,0.91839998960495,0.40417158603668213
0.956250011920929,0.425390362739563,0.9215999841690063,0.4030925929546356
0.9551382660865784,0.4152596592903137,0.9247999787330627,0.3815615773200989
0.9572248458862305,0.41133594512939453,0.91839998960495,0.4051358103752136
0.9510416388511658,0.4862914979457855,0.9279999732971191,0.38090431690216064
0.9634845852851868,0.33133816719055176,0.9147999882698059,0.4050886332988739
0.9583333134651184,0.4615973234176636,0.9290836453437805,0.3894009292125702
0.9540949463844299,0.4136882424354553,0.9192000031471252,0.41059526801109314
0.9572248458862305,0.412710964679718,0.91839998960495,0.40558984875679016
0.957812488079071,0.423041433095932,0.9287999868392944,0.39464178681373596
0.9556598663330078,0.46249422430992126,0.8996000289916992,0.47966107726097107
0.9593750238418579,0.38808169960975647,0.9132000207901001,0.41385355591773987
0.9593114256858826,0.36318567395210266,0.920799970626831,0.40074148774147034
0.9520833492279053,0.4640975296497345,0.9183266758918762,0.3989916741847992
0.965624988079071,0.33951535820961,0.9119521975517273,0.4350210428237915
0.9572248458862305,0.39732107520103455,0.9164000153541565,0.4192645847797394
0.957812488079071,0.3908914029598236,0.9232000112533569,0.4258178174495697
