X,Y,FLUX,BACKGROUND
1725.3779,1499.177,5.684196,6.761719
1374.2218,368.91403,5.4064403,6.6585336
3409.843,193.49265,5.4040337,6.1677914
2377.8618,245.52411,5.3540645,6.72187
844.14984,1869.419,5.27737,6.308103
323.4319,89.48431,5.1760664,6.569603
3563.93,2595.57,4.822563,7.7599764
2697.979,2475.7153,5.43208,7.059605
1901.5903,1858.949,5.613402,6.8267913
1417.688,1192.1448,4.7325954,7.3923674
2931.8738,20.755922,5.371909,6.4873915
2641.645,865.62714,5.3476152,6.3137074
235.70961,1419.8329,5.266524,6.0197883
839.42755,17.591278,5.1727495,6.1434946
3466.9624,2556.6753,5.0942707,7.485634
2006.0734,2175.3389,5.199737,7.2843995
1906.9097,1307.2556,5.2118297,7.214538
3808.9624,589.78754,5.353208,5.8288445
1759.3488,1095.8593,4.7150273,7.337108
2404.4668,156.54965,5.259232,6.7797894
404.2318,1981.1794,5.2636924,5.642925
336.12186,763.0628,5.167081,6.5520554
3497.2917,2380.937,5.7594314,6.7656665
2717.0266,1907.0471,5.7592535,6.0101833
1673.4745,1705.5557,5.6923285,6.5516386
3869.5486,1127.8344,5.351201,5.8206863
1554.628,1151.5242,4.6863093,7.354876
2317.4656,182.45514,5.2962136,6.741879
528.44794,2579.94,5.250152,6.3711
728.59845,1099.3481,4.4626155,7.362063
3094.1729,2271.1975,5.8030524,6.157409
2897.4092,2333.1367,5.7528677,6.337476
1865.0314,1991.9706,5.394176,6.9899964
3322.2156,114.858505,5.343855,6.252013
2824.489,389.13144,5.302816,6.4194703
1839.3457,466.81134,5.289299,6.6692657
196.86765,2579.239,5.22892,6.040965
222.52571,587.42413,5.1351905,6.2966723
3571.6726,2109.931,5.726431,5.8097057
2433.002,2597.278,4.56508,7.848288
1619.1881,2589.79,4.2375,8.14001
3661.5396,115.91717,5.3431573,5.757294
2605.4116,494.49966,5.296231,6.5034957
1753.241,978.7142,4.7192016,7.268556
544.58124,2109.1328,5.1789374,5.817778
845.7878,1223.3043,4.378092,7.4266596
3835.8555,1379.7314,5.7053013,5.7126913
2082.341,2325.555,4.960094,7.441998
1656.2119,1739.1384,5.6485763,6.5532765
3147.225,764.6938,5.3399215,6.0424733
2691.2134,803.5706,5.2889466,6.3365245
1479.4474,1168.9015,4.604994,7.370577
841.352,1347.0868,4.6658287,7.194419
298.73642,349.28354,5.1266294,6.4060445
2407.7717,2273.6816,5.6141553,6.7878966
3350.879,2538.6,5.1502976,7.249809
1629.8947,2129.213,5.386529,6.9875774
3526.5654,647.2843,5.33409,5.84956
2841.0632,42.431263,5.2867117,6.5795345
1431.7302,613.5322,4.9312057,7.028035
483.10242,2557.714,5.163485,6.2640433
925.29675,747.99396,4.5155587,7.235147
3771.2795,2373.1687,5.516992,6.8825593
2081.106,1462.9556,5.5021067,6.873948
1741.3887,1841.7367,5.612571,6.6590424
3367.1172,1113.6509,5.281087,5.8320665
2257.8467,697.0782,5.2672224,6.4756784
1492.9789,468.85858,5.1330643,6.814682
317.88528,1848.6292,5.151318,5.543862
855.4691,991.7574,4.327638,7.4220414
3014.368,1856.5356,5.670819,5.7670817
2523.8245,2337.5452,5.62498,6.731929
1793.5624,2286.2983,4.907594,7.3850503
2539.0833,1060.3993,5.265484,6.2881727
2959.7332,1222.9044,5.259021,5.959976
1059.2454,947.82935,4.528102,7.3973026
805.80206,1829.5002,5.146514,6.211138
543.3741,1127.6936,4.625442,7.0958753
3511.0632,2358.3115,5.6503687,6.6722813
2325.8616,2531.678,4.6224422,7.705078
1936.7,2198.328,4.9644427,7.3159757
2350.015,408.77765,5.235327,6.5863056
3866.81,391.87515,5.233918,5.782317
1641.41,962.6785,4.5945816,7.301178
903.5,1975.5,5.146414,6.449936
737.2016,948.1094,4.418679,7.2867966
3639.6904,2570.6719,4.6355543,7.739751
2923.3928,2499.2004,5.4045777,6.917872
1626.3981,2549.1821,4.2389793,8.022429
2662.7012,986.3585,5.228236,6.2259436
1115.9899,149.83669,5.209204,6.27004
3547.6072,1142.7637,5.1949096,5.8515124
940.30396,1483.1072,4.8223147,6.9957185
807.6429,1164.6028,4.2674513,7.4284086
3713.8013,2537.4053,4.674967,7.650545
2573.5994,2575.398,4.671241,7.608412
1283.7252,2507.3228,4.73492,7.5200953
1729.6024,1092.2473,4.544515,7.3439612
2803.8745,220.60178,5.2000184,6.5280404
3371.5986,1079.6451,5.1895533,5.831465
832.06287,2475.7603,5.1131883,6.6939197
296.88293,954.13684,4.9972367,6.641461
3559.5679,2415.3108,5.328198,6.9721828
2181.073,2586.7412,4.192354,8.056573
1267.3464,2468.438,4.849013,7.389257
1045.4456,1180.4047,4.320697,7.5627584
2559.1943,192.8851,5.1162252,6.751256
3632.4722,185.59091,5.165216,5.850368
86.58343,1782.2339,5.1320677,5.6135406
75.73544,36.45436,4.99401,6.4963455
3687.913,1575.2334,5.537495,5.3659415
1933.8894,2356.8564,4.662511,7.565648
2354.3115,2509.8823,4.628457,7.5889807
1110.2982,528.91003,4.8693924,7.0038223
2876.7798,1165.3225,5.1665354,6.0338097
448.79776,1811.702,5.127578,5.532136
3674.4712,544.569,5.113535,5.872244
957.4639,721.53033,4.4682765,7.2195287
3593.9211,1696.0541,5.5209394,5.273831
1188.2802,2251.1538,5.3855405,6.824946
2088.9514,2307.5967,4.775947,7.4020324
1399.9867,282.26288,5.17867,6.496109
2001.5284,959.86487,4.8205175,6.9852266
489.2293,1313.5736,5.119206,6.6063266
3741.6624,1286.392,5.0809927,5.82139
821.23553,946.9113,4.3170805,7.352379
3821.817,2559.792,4.4212666,7.8043976
1349.5,2509.5,4.575599,7.621164
2641.025,2107.849,5.4399767,6.146455
1854.3755,1262.9286,4.599035,7.260835
2920.5276,182.22481,5.1221194,6.427589
80.08498,1311.453,5.098501,6.2337914
3847.5,35.5,5.062026,5.468114
122.36053,980.6668,4.962483,6.2596793
3521.2493,2141.3425,5.481613,5.91173
1893.2397,1388.7122,5.085447,7.0763383
2266.3906,2589.802,4.1734047,7.9850025
1089.2639,936.2551,4.4602447,7.374413
2598.9592,111.86507,4.9889812,6.777421
217.25026,2452.992,5.0928016,5.7808566
3203.7832,1299.406,5.0563445,5.807529
809.1168,352.77057,4.947273,6.62223
3539.8096,1573.4471,5.4728093,5.3891006
1636.0469,2084.622,5.2399726,6.914532
2222.987,1567.6876,5.4149013,6.5932574
1470.2037,1012.9615,4.4440336,7.363365
2142.3396,379.83487,5.08899,6.606244
945.74304,2540.2356,4.6749063,7.0881314
3469.1416,1128.6324,5.0541325,5.8386545
856.3029,1021.4629,4.17527,7.4544697
3785.7551,1525.1052,5.4665384,5.448024
1357.8553,1394.2402,4.9350915,7.2141175
2897.3396,1665.0724,5.3861656,5.8436556
1775.2092,820.51373,4.726692,7.077921
658.7273,1623.2728,5.07497,5.963284
2655.5176,47.743244,4.9860616,6.7543483
3220.8113,65.079605,5.050733,6.3120084
223.25317,1021.8285,4.9453483,6.5040402
3136.8276,1997.5066,5.453465,5.799299
1091.3083,2587.9473,4.693515,7.4436398
2061.002,2549.6863,4.043378,8.0238695
1035.5947,789.7609,4.539934,7.261318
2662.226,179.3068,5.0430746,6.6970053
339.28763,1481.5728,5.056747,5.8528094
3341.6082,677.5995,5.048946,5.9320245
261.24057,224.22308,4.9359913,6.4536724
3460.9902,1360.2645,5.4507194,5.6967196
1528.7816,2575.4038,4.108721,8.02827
2145.6965,1636.6282,5.345273,6.672205
1572.0072,135.59311,5.0602446,6.2755995
744.5783,1850.9452,5.0448675,6.078635
2556.126,897.3522,5.0145116,6.335603
2994.1082,839.58405,4.9961863,6.127434
830.20844,1271.221,4.273152,7.3344874
3224.0144,2571.5632,4.9832644,7.1982484
1762.6658,2535.232,4.0976095,8.030616
2154.1724,2498.2222,4.2599854,7.7987523
1929.1068,1211.6614,4.459941,7.2791977
653.52264,2434.7144,5.043087,6.2462816
1956.9006,698.1229,4.9683642,6.7371984
3631.9536,769.04767,4.982397,5.76614
351.83966,819.9865,4.9157844,6.6392903
2983.5,1557.5,5.415596,5.757821
1668.4125,2578.2344,3.9984188,8.128494
2713.6677,2458.824,5.0791016,6.9775276
1271.5,1165.5,4.2676225,7.466182
150.16104,2102.3584,5.019067,5.5302763
2117.4275,1058.7904,4.776312,6.9193277
3431.9978,1226.6854,4.9777193,5.809824
381.51715,882.1505,4.8300657,6.759967
3880.7927,2348.301,5.396678,6.71622
1793.9585,2202.1372,4.875919,7.233128
1953.5709,1433.0364,5.062304,6.9932446
1101.7146,353.6776,5.024728,6.66926
952.4574,1789.3615,5.017717,6.5199285
2315.3003,620.7188,4.993314,6.4738646
3827.3948,1237.9978,4.977132,5.8497
493.72586,764.76,4.7794895,6.8066406
3825.5247,2255.8518,5.392928,6.345973
1729.5,2325.5,4.618524,7.4471993
2521.4775,2591.7034,4.3190937,7.732231
1284.7472,69.13522,5.018147,6.212109
589.30237,2300.633,5.0006137,5.941626
3779.5688,334.42383,4.975307,5.7893834
2647.4429,645.96124,4.9331207,6.450699
833.3986,520.5141,4.6302924,6.945769
2952.6548,2573.7441,4.940041,7.1774344
2001.3011,2585.3652,3.8336954,8.170232
1105.3798,2241.8616,5.265267,6.728826
1280.003,1049.3639,4.2689886,7.4236937
640.4349,2513.6653,4.987156,6.384514
3203.4883,231.28766,4.9722815,6.2807007
2642.9258,897.0371,4.9181585,6.290328
317.80338,717.79736,4.881724,6.4818654
3605.4321,2592.2334,4.315525,7.789274
2559.9348,2558.1318,4.4593315,7.540476
1063.7332,1320.8271,4.542037,7.4467373
229.38708,1591.6797,4.9778438,5.6448092
3731.5608,812.4103,4.9662437,5.7571373
1895.2263,1242.3457,4.3750563,7.2792025
2391.357,561.5144,4.9039183,6.484933
866.1648,666.342,4.366588,7.1416173
3632.6726,2334.083,5.3688564,6.6345043
2605.1433,2378.024,5.246409,6.750856
1509.4839,1885.675,5.274123,6.642907
3087.7422,726.9795,4.9616284,6.111448
1240.3314,320.9198,4.9530497,6.5827227
268.63605,2147.332,4.9494996,5.6045985
2658.2827,406.2148,4.894901,6.5336194
899.2233,1001.9475,4.0463753,7.459421
2949.5923,2513.6333,5.1262603,6.9497743
2353.692,1671.2438,5.286707,6.422344
1186.2432,1388.308,4.63629,7.3246713
3354.8396,412.67368,4.949887,6.118608
470.8461,1830.9781,4.949382,5.561019
1494.0321,947.71,4.2757654,7.319763
2903.5984,560.1733,4.8671947,6.3063827
823.3478,1178.0743,4.0630703,7.4402885
3131.5813,1380.0922,5.3380384,5.7628727
2029.0906,1518.2389,5.149805,6.8407364
1708.601,2466.0374,4.144878,7.810497
733.4952,2344.5847,4.9418144,6.2586613
3061.1533,1263.5879,4.9211993,5.888888
1627.5,319.5,4.8890615,6.5442758
2424.7642,735.8272,4.8351474,6.4376435
971.4374,836.5232,4.192071,7.3060484
3586.962,2559.0332,4.4025154,7.6391106
2163.9429,1993.1697,5.0654693,6.922643
1734.996,2551.9062,3.8701296,8.072964
3149.568,1238.7325,4.913247,5.8719263
1677.1449,1053.1404,4.23176,7.3466635
820.7616,2118.802,4.8872895,6.355293
2595.6694,15.341771,4.7220535,6.7854176
963.0547,490.93048,4.524743,6.972495
3140.0176,2444.811,5.312587,6.6728334
2458.3015,2004.8707,5.2676377,6.4186835
1584.6284,2287.8423,4.6430063,7.293474
1873.6821,349.0537,4.888791,6.5710344
2987.8794,969.05963,4.8881273,6.0749884
449.55798,1450.3191,4.843121,6.04069
846.9768,1159.0094,4.0148444,7.480222
2403.411,697.137,4.798945,6.4488645
3793.3408,2563.9053,4.218413,7.810225
2166.9292,2559.945,3.9809833,7.976378
1557.2213,2295.8735,4.631386,7.295145
1506.6509,1132.6025,4.1987367,7.3732123
3365.5,25.5,4.8803554,6.174644
317.11188,1349.158,4.828475,6.276252
165.88579,1231.1838,4.786294,6.357888
2580.085,1295.8752,4.777181,6.175879
3839.7266,2447.0786,4.736852,7.283899
2188.9497,2489.665,4.1959753,7.737754
1894.8678,1664.9319,5.2402368,6.669927
1135.4465,196.76447,4.871551,6.351993
3526.5354,115.26216,4.8645663,5.9723544
324.89294,2538.4314,4.8276625,6.0623884
897.086,961.6002,4.067633,7.4113326
2048.8796,937.9019,4.540316,6.8705554
3518.594,2053.0232,5.286067,5.695222
2779.9038,2580.2568,4.500241,7.4211326
1239.5529,2556.845,4.291428,7.5890355
3781.19,269.77765,4.8556247,5.7414975
1926.7549,581.1072,4.836992,6.6936154
961.39246,1431.3363,4.3455067,7.1564493
283.1925,236.66832,4.773413,6.4583364
2382.4,1056.817,4.6892624,6.4444
3662.9133,2327.8906,5.2821198,6.6202545
2495.9146,1942.3013,5.249101,6.3493543
1459.6157,2592.6824,3.871148,8.008561
3540.1426,640.6196,4.84368,5.8491445
1412.3823,654.80774,4.443664,7.078257
807.7304,1786.9851,4.773257,6.2064548
501.33432,1077.8048,4.391289,7.068892
2514.3992,181.10878,4.5721974,6.773358
3899.3748,2059.2551,5.2606645,5.4975314
2789.8005,2423.5063,5.1185026,6.755826
1414.0471,1338.367,4.6137934,7.259736
3305.6047,1129.9644,4.8432426,5.8457346
1341.0607,702.8746,4.3810415,7.1367397
836.18243,1531.1025,4.74066,6.660562
513.2366,495.96088,4.71268,6.5392904
2075.2712,35.33225,4.6302457,6.5959735
3185.4316,2553.0574,4.8533525,7.090605
2259.5225,1507.4369,5.186888,6.544822
1069.6128,2538.0479,4.5677147,7.2819185
1413.4922,1060.1047,4.122182,7.392748
3757.0962,814.4704,4.8264894,5.7576714
663.8609,1909.1929,4.70801,5.9196916
211.74806,1069.7208,4.706032,6.494751
2808.2666,897.6765,4.6164103,6.2010374
3829.733,1525.464,5.2579656,5.4504056
1031.0889,1926.8503,5.168877,6.602176
2073.5,2569.5,3.7600174,8.079343
3255.708,1051.3895,4.81554,5.8796287
1444.9891,751.0686,4.332184,7.1665382
647.4156,2501.4324,4.6964054,6.37183
33.272522,169.56367,4.6922145,6.2904153
2644.9316,133.50174,4.5554976,6.7378993
3789.0725,2033.0475,5.2563715,5.574379
1762.9879,2521.976,3.856464,7.9881415
2831.8408,2431.3115,5.0893984,6.7459
3261.9395,34.423237,4.8081613,6.281116
1673.3713,903.3665,4.2533836,7.23884
696.0771,1552.3767,4.688102,6.2392435
143.51408,54.77861,4.672605,6.5097747
2434.8916,406.5795,4.6055436,6.586448
3899.8635,1992.37,5.2543592,5.3286047
1504.6348,2565.26,3.8577638,7.9752135
2856.4001,2537.2192,4.687857,7.1438212
2999.3525,1227.7874,4.8021746,5.9397144
1834.0809,149.80309,4.7945113,6.4085565
79.95166,1905.1744,4.6812086,5.5973635
698.2914,1250.4854,4.2263565,7.1529903
2273.5747,767.57574,4.589482,6.467031
3001.031,1897.4543,5.240887,5.780723
1360.0679,1799.5032,5.1230187,6.703859
2741.9949,2427.1187,5.004981,6.818304
2932.8376,613.574,4.800286,6.2725263
1415.695,892.8746,4.1965804,7.286596
961.2752,194.91614,4.6715746,6.3461647
854.6346,2205.8328,4.6410785,6.4202266
2813.4485,817.8315,4.5825124,6.256417
3897.9558,2538.018,4.367434,7.5408797
2779.6826,1332.183,5.1485486,6.0037265
1703.5,2517.5,3.8623261,7.9602847
3590.6858,869.33264,4.7781224,5.7584395
1103.958,745.04736,4.2775245,7.203755
356.25668,170.77974,4.669497,6.528192
737.1332,1886.2317,4.6283045,6.0771236
2445.1768,600.7177,4.579914,6.4766903
3316.8345,2592.2659,4.4906836,7.4079504
2263.9683,1960.6833,5.0780025,6.7428126
1776.8782,1594.2988,5.1438627,6.642046
1173.1044,923.6898,4.1336303,7.3399034
3173.4312,812.70013,4.7355256,5.9943423
923.44775,596.5678,4.266318,7.1033263
28.385586,1545.1057,4.6282473,5.847869
2885.5,955.5,4.554346,6.1332903
3285.352,2368.4138,5.218769,6.5271587
2392.7651,1598.7275,5.1460257,6.321697
1724.6377,2485.3018,3.9323144,7.8726497
990.3458,1143.1921,3.9001193,7.5723624
3228.7957,1082.8451,4.730893,5.89312
831.9186,1136.9028,3.8744001,7.470211
450.78943,2007.0969,4.605128,5.6804423
2862.231,1227.0863,4.553988,6.0038543
