X,Y,FLUX,BACKGROUND
2118.969,1140.2319,6.5275235,6.6098533
5005.892,863.94464,6.824675,5.9969306
493.24243,158.9782,6.4618187,4.2382393
4629.9243,3739.3052,7.155599,6.892699
3570.5952,3667.639,5.900196,8.057222
3341.2798,628.7477,7.1706553,6.476735
1861.7141,2141.4827,7.366634,6.250773
923.3511,2181.9346,7.138106,6.001146
2804.8726,1443.256,6.6217537,6.5050297
4974.2954,696.0617,6.79322,5.627272
458.10654,800.10846,6.3783774,5.022638
5428.1704,2396.5212,7.874603,5.8688636
3301.347,3625.3154,6.049464,7.8408985
2914.207,1060.1941,7.424857,6.0339937
2745.6807,2358.5417,6.0230985,7.4951005
1081.4047,3474.436,7.098606,5.8159914
1498.2518,123.478165,6.8885903,4.422506
5352.9077,1115.6705,6.7579513,5.800282
773.6769,1041.737,6.3578315,5.435206
5562.74,2230.3103,7.8094516,5.841803
3141.2107,3051.498,7.253013,6.6282973
3559.0376,376.3475,7.391232,6.1882234
1861.4578,2800.2976,7.181977,5.629478
1067.4298,2625.5566,7.079895,6.0633945
1450.9442,1219.3683,6.855329,5.602244
5360.46,1528.6393,6.68293,5.913561
818.9837,704.0122,6.2873387,5.5440345
5590.6724,2598.39,7.804704,5.5883956
3246.2324,2599.8325,6.75336,6.928667
4138.8745,1175.6599,6.52091,6.951143
2627.985,2591.4585,6.395232,7.059537
296.87582,1893.3828,7.0553365,5.0361686
1951.5032,775.39764,6.827366,6.143097
4703.6963,1415.7643,6.55454,6.314471
464.33698,1673.9248,6.282376,4.8408313
4844.4775,3732.8977,7.0605617,6.873652
3140.939,3553.2146,6.2248697,7.456462
3563.0044,553.2237,7.016235,6.4483933
684.34576,2556.3984,7.0480847,5.830992
1558.9651,2080.3076,7.03857,5.9630437
1860.8057,120.336174,6.5495353,4.4650445
5010.5737,284.2555,6.4986687,4.275215
996.70447,1784.102,6.276681,5.326356
5013.4536,3214.9238,7.5738,5.755122
3530.1252,2172.8784,6.437268,7.231316
3913.3164,322.16306,7.1446276,6.1952496
1944.2755,1900.7208,6.9193945,6.2791452
1184.9066,3728.0876,6.8378925,6.3256893
2621.7334,75.59284,6.5182757,5.5124755
4439.396,829.2076,5.9693933,6.764501
101.13657,1744.2542,6.2523236,4.768766
5261.1567,3470.7742,7.302033,6.5601106
3135.0212,3245.8252,6.864747,6.76276
3596.717,1742.0482,6.761484,6.6775
1683.9325,3260.1362,6.9875994,5.334138
803.2747,3538.0466,6.9584136,6.046704
1705.7397,1617.7354,6.5106306,5.95868
5420.583,1147.2267,6.459381,5.729498
904.0493,1430.8516,6.2515054,4.755037
5127.04,3154.9958,7.511253,5.598025
3111.3965,2456.3118,6.336358,7.290372
3491.0146,1609.8802,6.7847567,6.627408
1730.9922,3614.1653,6.965029,5.7216063
487.2512,2396.2693,6.9582114,5.7302947
2459.7993,438.936,6.444787,5.569167
4695.34,1095.7515,6.160818,6.5142927
744.24304,1111.0353,6.243864,5.237715
5526.0747,3673.979,5.94805,7.732351
3753.4824,3156.1978,6.6159525,7.007701
3233.0168,575.7709,7.0447974,6.346167
1545.582,3692.2678,6.959968,5.9878087
191.21304,3629.18,6.819325,5.406339
1488.5712,1547.3041,6.4320316,5.628194
5240.9746,501.60712,6.31783,4.830144
1363.832,674.44446,6.23441,5.4722934
4230.932,1911.994,7.31447,6.3401914
3487.7776,2735.3687,7.016929,6.590677
4209.5996,38.439507,7.0803013,5.532466
1805.4438,3349.458,6.948968,5.3351316
525.95,2121.8496,6.7903967,5.451236
2807.8777,1656.09,5.775872,6.8944063
4713.163,1190.1293,6.1461463,6.4632287
515.98944,913.5591,6.22349,5.197536
4279.053,1944.5948,7.3036413,6.3158674
3585.6763,3677.2988,5.4995737,8.082045
3896.866,1528.122,6.7816386,6.5541234
2167.644,2167.878,6.121171,6.918679
849.18634,3575.8403,6.7519755,6.2062554
2641.7747,1223.0554,6.3762965,6.091685
4702.178,939.2834,6.124276,6.456216
488.91623,1274.4187,6.2172685,4.713474
4184.3086,2666.526,7.352808,6.2143564
4395.1074,3697.8088,6.1490564,7.418277
2953.385,1431.1333,6.762083,6.488845
2426.9417,2080.2432,5.7592587,7.235089
603.9606,3345.887,6.7505493,5.4491053
2611.0962,1319.821,6.3124323,6.2524996
5447.3735,325.5171,6.254405,4.361907
845.31946,1608.1787,6.1535463,4.8449
3036.7996,3368.329,6.7007766,6.830051
5421.947,3440.749,7.0077095,6.4873505
4054.1763,893.90515,5.9475956,7.1023436
1076.0371,3121.9285,6.72702,5.337397
2499.0684,2848.1248,6.722555,6.137027
1903.1041,5.554394,6.2917547,4.1635027
5298.6865,1150.5681,6.2162046,5.8509245
482.13657,883.3688,6.1525807,5.1216865
5611.6294,3720.0923,5.7885704,7.689945
3742.1292,3674.7966,5.4286747,8.039213
2832.196,1839.8519,5.947355,7.093497
127.39369,2560.8926,6.6933203,5.2757635
1603.8951,2413.3457,6.5674915,6.350992
2752.2788,1132.9465,6.2888484,5.9935803
5171.611,1314.2678,6.19569,6.067131
756.5422,1333.728,6.151974,4.800878
4737.3076,2350.9573,7.201226,5.9015055
3120.0093,3207.8804,6.660685,6.7274623
3615.0767,1658.1595,6.3988857,6.6066523
2173.769,3301.249,6.680586,5.6244354
897.6019,3606.5613,6.560739,6.3418803
2507.0195,866.07904,6.288265,6.2136316
4243.445,196.10098,6.171539,5.6841817
233.03688,1468.6188,6.151856,4.5569005
5101.4014,3695.2314,6.0326486,7.410094
3702.3198,2388.198,6.131476,7.2387366
2935.3442,1394.1182,6.585911,6.4163036
2468.8342,3092.2861,6.667998,6.1054826
417.28125,3018.9246,6.648826,5.2872567
2293.5334,1282.1432,6.200676,6.385296
5398.862,1504.06,6.168656,5.8834815
18.763279,991.6165,6.1475353,4.4121284
4725.2036,2997.7776,7.0980597,5.6475286
3305.3708,2425.8806,6.1578145,7.2023587
3627.5635,1452.4178,6.4919686,6.488953
2699.089,2476.809,5.500108,7.3718405
125.74572,2849.5312,6.5417957,5.013709
1661.0883,1752.895,6.273039,5.900614
5079.5527,1351.8413,6.167941,6.1754045
625.5699,1640.6145,6.120072,4.821634
5272.188,2887.9949,7.08279,5.1992364
3478.38,3153.6084,6.474013,6.8426585
3455.0764,84.913185,6.693831,5.7910104
1556.5518,3656.4426,6.6112423,5.9202614
598.254,3615.0894,6.5184774,6.067604
1432.2852,18.51777,6.268431,4.1888824
5022.3296,1632.5264,6.1671214,6.0585446
424.91498,524.91266,6.075707,4.6045785
5036.7886,3695.4658,6.050837,7.303844
4003.843,2875.97,6.8454947,6.4708962
2825.5315,1809.8522,5.861207,7.0678854
2161.0393,2441.3262,6.250665,6.572801
132.89352,3609.0574,6.4885936,5.2775693
2359.0044,347.4175,6.259387,5.212138
4537.789,573.27136,6.1334763,5.89587
288.1171,1718.0642,6.0751905,4.832245
5495.063,3635.108,5.7807326,7.541907
4100.7505,3658.227,5.596585,7.6772447
3853.6448,1019.03296,6.087745,6.809891
2267.2007,2306.1804,5.823466,6.99563
969.152,2629.568,6.477745,5.979308
2796.9067,228.56,6.2532167,5.754344
5265.905,700.69086,6.1095047,5.483494
734.1772,1779.0345,6.074387,5.0653167
3054.4485,3713.544,5.5939937,7.672238
4431.179,2140.1404,7.01437,6.1049433
3892.752,721.3351,6.0288863,6.840245
1963.1562,2987.7397,6.587927,5.4797783
756.7436,2065.4167,6.4514856,5.6124735
1434.7202,344.7385,6.206767,4.728163
4780.1016,835.52484,6.0931163,6.1955953
179.42076,151.19133,6.0355015,4.26289
4629.214,2702.2625,7.007335,5.736462
3460.9465,2271.526,5.907916,7.318694
1786.429,3715.0078,6.55164,5.80113
4089.4868,320.42776,6.4735703,6.082374
1078.857,3598.2659,6.423627,6.2669706
2310.1387,804.9548,6.124957,6.327882
4933.09,345.95483,6.045237,4.4738326
838.89294,539.737,6.032095,5.2099543
4366.0347,2486.9006,6.9991508,6.0619264
3136.0059,2848.2969,6.5294237,6.6572914
1975.5283,2568.105,6.551238,6.060272
4006.0537,162.05107,6.4559965,5.9176846
199.17409,2306.0435,6.4058094,5.344964
2077.844,1416.4824,6.0005856,6.424756
4824.955,186.42854,6.0356297,4.199887
33.268192,639.22876,5.9997654,4.3934116
4413.019,3731.2556,5.943674,7.233183
3653.2708,3707.5813,5.0831785,8.018825
2387.054,1902.9691,5.723737,7.0195847
98.54279,3054.9058,6.3881497,4.997604
2951.2808,1461.8928,6.120254,6.5457625
2631.5674,794.1067,6.1401806,6.117296
4859.771,885.9295,6.0168924,6.1779337
1051.7488,792.12164,5.9594827,5.7253985
4587.523,1960.4021,6.954627,6.153183
4118.9487,3414.7197,6.380304,6.713227
1423.4377,3732.153,6.4855423,5.96982
419.53525,3732.258,6.3641315,5.76113
3853.4792,379.31384,6.3504863,6.3017125
2203.4268,53.436573,6.090207,4.4924183
5399.923,1176.405,6.011191,5.746527
290.5847,141.5748,5.9548254,4.2493525
4945.4014,3638.354,6.155341,6.9745293
2989.1243,1979.7222,5.904645,7.177203
2368.5447,3537.8079,6.4641266,6.142806
1234.5392,2319.3813,6.2854776,6.367194
4083.1504,735.20166,5.6631565,6.9715233
2096.6135,971.6675,5.7541757,6.6083293
5433.688,19.826979,6.0110903,3.7451258
795.56177,158.65636,5.9268126,4.45073
4902.259,3658.2024,6.100447,7.0082192
2958.9504,2335.577,5.6124125,7.4437027
1506.9785,2082.078,6.3868985,5.9813304
3825.4316,653.3229,5.906104,6.7087774
1262.8546,3252.672,6.3290496,5.3635936
2369.419,885.7214,6.00445,6.351079
4269.936,1333.5742,5.5427003,6.7616878
916.5484,1490.2501,5.9151807,4.7708383
4037.0923,3672.8003,5.238873,7.812963
4242.4966,2615.759,6.8275084,6.159041
1953.7402,2970.5022,6.3504763,5.4825716
569.7148,3501.881,6.2949944,5.7362595
3009.1343,1579.5979,5.843032,6.7536955
2048.7134,225.01782,6.0715084,4.586582
4635.655,1867.9309,5.9951153,6.16564
69.927505,25.582436,5.876935,4.1387663
3273.3008,3697.7183,5.059548,7.9702554
4297.2217,3679.18,5.476738,7.5197964
2467.4243,3693.9539,5.9249687,6.6843414
738.1953,2749.143,6.2861633,5.583866
3527.2695,92.718735,6.2112303,5.7873697
1597.0714,880.8016,6.0625377,5.997082
4653.0757,1022.0351,5.6995134,6.571645
1190.3763,1836.3354,5.873366,5.6659446
3151.7292,3700.6528,5.18035,7.8490853
4409.6724,3616.8582,5.877096,7.1144857
83.275665,2446.1233,6.274772,5.248343
2204.7356,1905.5881,5.8017087,6.760082
3124.0906,1723.1963,5.5726695,6.934962
2444.0925,977.7984,6.0382466,6.264899
5254.1772,624.23126,5.9583435,5.2312336
1302.1377,11.349642,5.855217,4.1299486
3574.5579,2717.3271,6.362823,6.659372
4738.503,2065.2124,6.740644,6.0027413
2458.829,2411.469,5.4064293,7.15291
767.26245,2489.2886,6.2304783,5.965185
3735.8367,1858.6432,5.864918,6.6223083
2568.5347,1727.1361,5.3297186,6.9910192
4552.378,1541.8347,5.8225613,6.348524
1350.9629,102.99536,5.844081,4.360936
3353.0916,2218.1292,5.717138,7.297363
4593.4985,2242.7683,6.68157,5.9871445
2621.4753,2268.1724,5.072678,7.44445
1204.481,2439.6335,6.108855,6.39766
3016.778,282.89075,6.1604786,5.898982
2223.5679,1663.4359,5.824527,6.4845533
5033.213,1255.5812,5.8470526,6.1978464
948.00854,321.75534,5.820884,4.8047633
3598.514,2579.6,5.998418,7.002493
5446.3535,2961.5662,6.6789026,5.188368
2489.1782,2263.7395,5.178092,7.3306046
552.9004,2198.6074,6.2041087,5.5888457
4009.3835,865.48254,5.400424,7.05507
1531.2954,499.41428,5.926895,5.082732
5043.545,161.63354,5.846328,4.05433
66.39034,1213.5154,5.7937417,4.4621177
3369.498,3260.2607,6.10206,6.8964505
4843.5645,2480.6782,6.6755943,5.76124
739.62524,3602.765,6.1701274,6.2087617
3908.3,869.4158,5.5101695,6.93191
2054.0498,2504.4275,6.0738683,6.2636046
1861.7213,1142.0043,5.6667013,6.541314
5161.475,486.4963,5.8389792,4.7931933
255.98079,666.53827,5.7640977,4.552302
3781.2952,3737.6025,5.266413,7.725385
4441.061,3050.0466,6.6659675,5.9248586
1038.4636,1905.3842,6.1693883,5.635452
2821.254,1670.0278,5.4698973,6.9073677
2742.1746,1999.7539,5.0419917,7.28571
2490.0562,287.78687,5.862499,5.3494596
4237.183,895.30664,5.0266457,7.1005764
921.9195,970.20703,5.7409763,5.638651
2870.3755,2647.4507,5.848926,7.1203885
5488.5386,3593.7883,5.5431137,7.329255
1106.8788,1902.3512,6.159901,5.7003474
3705.916,1705.8379,5.7803726,6.577036
2093.3877,2503.7776,6.02084,6.298101
1827.0417,299.6957,5.832695,4.674488
4934.185,414.26624,5.805552,4.6740184
216.1852,1688.6404,5.735006,4.7665296
3469.6763,2236.428,5.661967,7.30255
4380.521,2459.5203,6.640527,6.0543346
280.3793,2441.6587,6.1541686,5.5075974
3540.6174,1664.2166,5.6599245,6.65112
2068.2583,2758.0361,6.014505,5.5117593
5522.9414,226.1751,5.7976027,4.155239
2287.7432,952.5528,5.6280375,6.455592
1311.6793,482.37018,5.7337823,5.0362544
3931.8774,3417.504,5.8136177,7.1180744
5086.9106,2840.2102,6.6401644,5.2896843
1229.7567,3396.431,6.145642,5.5259852
2802.5112,3728.9268,5.107366,7.180739
3033.2058,1490.4697,5.6808314,6.603687
4497.3945,1251.5051,5.459027,6.6377187
1565.2263,1655.7201,5.7650285,5.810782
85.552734,384.9197,5.715233,4.36483
3666.6055,3677.703,4.8405285,8.0675125
5335.9507,3365.9197,6.637818,6.1010814
1398.6544,2261.5942,6.0872684,6.2571416
3723.515,159.28987,5.990344,5.899289
2455.5186,2991.859,5.988728,5.9869113
4532.89,1559.8289,5.710543,6.3555064
2181.273,1117.5332,5.4758897,6.565123
1142.2849,475.18552,5.682556,5.114068
4092.4443,3614.4248,5.3603177,7.5142627
4781.4834,3325.6863,6.620554,5.8650656
618.758,3379.9944,6.076004,5.5075502
4097.555,17.643566,5.985649,5.531803
2332.7307,3583.5654,5.969101,6.1736565
5446.2197,133.72644,5.7717032,4.0130477
2343.781,1276.7252,5.6934147,6.344269
1191.0541,1502.0767,5.67703,5.029015
4087.0798,2595.8772,6.462425,6.407655
5029.824,2073.4114,6.5770073,5.786953
3733.0305,1506.1188,5.7416725,6.531556
2194.6704,3675.4028,5.9676285,6.2106133
1117.8763,3193.306,5.9611197,5.342415
5079.593,279.8343,5.765565,4.2467394
2668.8513,1862.0316,4.8540354,7.182825
61.33222,1141.1261,5.636071,4.4485855
4093.7803,3733.6614,5.301258,7.5618343
5482.113,3514.4758,5.825796,6.9048824
3763.0347,1646.7932,5.7291546,6.538061
1452.7484,2374.0776,5.8860664,6.3802357
146.95113,1901.3229,5.944359,4.9504433
4952.396,1465.8019,5.755868,6.206992
2717.54,35.848255,5.714337,5.5953345
1015.4632,758.10297,5.61021,5.7064786
3540.1875,2949.996,6.2667146,6.566379
5526.4336,3583.653,5.439826,7.287669
2731.7693,2279.795,4.7810817,7.484528
845.6388,2903.4827,5.932854,5.455089
3409.9253,1274.3751,5.9091797,6.31909
4931.914,1205.7228,5.7518325,6.274856
2513.2644,985.7858,5.6930366,6.179499
200.3655,63.45923,5.6015882,4.2392216
2985.5,2307.5,5.3949237,7.421679
4574.655,2986.2114,6.4622784,5.7600794
2786.4138,2197.2798,4.8175516,7.422038
2813.0469,95.870476,5.921976,5.75156
754.1743,2979.0808,5.91101,5.374034
5377.417,281.82434,5.748984,4.2638507
2097.1978,759.18774,5.6734877,6.198865
853.3593,709.8105,5.597709,5.587359
3945.3735,3543.3635,5.3109016,7.4734144
5343.8228,3475.0007,6.0797424,6.6307554
2555.0564,3010.2358,5.905232,6.229749
147.66017,3091.5388,5.886315,5.0529866
3987.734,85.44686,5.870346,5.847086
4436.296,664.31635,5.638967,6.3926587
2295.2952,683.37994,5.667369,6.069705
1109.4817,417.67554,5.5935187,4.9806943
